text,annotations
"the residual oil saturation left by a waterflood of a water-wet rock is governed by the value of the dimensionless group, f vllw ao whllw 1l0 0.4, at the flood front.",Waterflooding
since normal waterflooding conditions yield f .,Waterflooding
"f 5 t-i or nomenclature vii a ii 11 0.4 dimensionless rw o-w rw ro group describing the ratio of viscous to capillary forces in the waterfloods relative permeability to oil, percent k w at 5w 100 percent relative permeability to water, percent kw at 5w 100 percent effective permeability to water, md volumetric rate, mil sec oil saturation, percent vp initial oil saturation corresponding to 5 wr' percent vp residual oil saturation based on metric data, percent vp residual oil saturation estimated from krw data, percent vp residual oil saturation estimated from residual-initial oil saturation curve, percent vp water saturation, percent vp residual water saturation, percent vp linear velocity, cm sec rock pore volume, ml rock bulk volume, ml flo flw contact angle, dimensionless oil viscosity, poise water viscosity, poise oil-water interfacial tension, dynes cm porosity, percent vb acknowledgment the author wishes to express his appreciation to shell development co. for permission to publish this paper.",Waterflooding
"the value of s , i , 0, is an estimate of the residual oil saturation that would result from waterflooding under normal conditions.",Waterflooding
this 1s important in the over-all problem of injection of water with enhanced viscosity properties.,Waterflooding
"the linear velocity v of the waterflood column 4 of table 3 is calculated from the volumetric rate, q, in the following equation.",Waterflooding
"this new approach has been successfully implemented in the san francisco field in order to re-organize the water-flooding regime, in particular through the conversion of producers into injectors.",Waterflooding
the field has been under a waterflood scheme since 1989.,Waterflooding
"due to the heterogeneity of the field, complicated by dense faulting and water injection under an unfavorable mobility ratio, the operator needed to determine the candidates for the upcoming conversion campaign, not only the location of future wells but also what injection and production rates to implement.",Waterflooding
"at stake for the san francisco field according to previous studies carried out in the san francisco field, it was apparent that there should be a possible gain in re-arranging the water-flooding scheme, in order to better drain saturation-favorable areas, detrimentally to other less attractive areas.",Waterflooding
conclusions this massive optimization technique has been used in the san francisco field for rearranging the waterflooding of the upper caballos layers.,Waterflooding
75jpt october 2015an 18-well numerical-simulation model was built to represent an operator s lower shaunavon waterflood-pilot area.,Waterflooding
"by use of parameters obtained from the history match, a representative model was built and a sensitivity study was performed on hydraulic-fracture spacing and well spacing in both primary-depletion and waterflood scenarios.",Waterflooding
"by use of the properties obtained through history matching, a new gen-eralized model was built and different forecast scenarios were run to determine well spacing under both primary deple-tion and waterflood.",Waterflooding
"because the match of the late-time production cannot be achieved, it is believed there is a geological event or there is a wellbore- understanding waterflood response in tight oil formations a saskatchewan case studyfor a limited time, the complete paper is free to spe members at www.spe.org jpt.this article, written by jpt technology editor chris carpenter, contains highlights of paper spe 171671, fiunderstanding waterflood response in tight oil formations a case study of the lower shaunavon,fl by adrian thomas, spe, anjani kumar, spe, and kenny rodrigues, spe, computer modelling group, and ryan sinclair, spe, colin lackie, angela galipeault, and mike blair, crescent point energy, prepared for the 2014 spe csur unconventional resources conference canada, calgary, september 2 october.",Waterflooding
"on the basis of the simulation model and input data, it was observed that the flood front caused by waterflooding in the lower shaunavon reservoir is ex-tremely slow and considered negligi-ble with respect to the simulated time frame.",Waterflooding
water injection was tracked separately from reservoir water in the model and was used ex-tensively in the history-matching pro-cess to investigate the movement of in-jected water throughout the reservoir.,Waterflooding
the benefits of the waterflood are evident when comparing the full-height fracture case with the nonconnected case.,Waterflooding
"while not in the conventional displacement model of water injection, the current oil- production rates would be unattainable scheme.",Waterflooding
waterflooding of a four-wps model.,Waterflooding
waterflooding of an eight-wps model.6.,Waterflooding
waterflooding of a 10-wps model.,Waterflooding
waterflooding of a 16-wps model.,Waterflooding
"w because of the nature of the reservoir and proximity to the high-permeability layer, the primary benefit of the waterflooding scheme appears to be pressure maintenance.",Waterflooding
